lng,lat,人均价格,星级,口味,环境,服务
121.380498,31.1062669999999,17,3.5,3.5,3.5,3.5
121.347089999999,31.123628,22,3.5,3.5,3.5,3.5
121.381777,31.110275,23,3.4,3.5,3.4,3.4
121.385741999999,31.10938,23,3.2,3.3,3.4,3.5
121.38745,31.103631,44,3.2,3.4,3.4,3.4
121.374556999999,31.107865,13,3.3,3.5,3.4,3.5
121.385799,31.109227,28,3,3.89641092295802,3.87547607077602,3.88293870243882
121.371915,31.089891,24,3.4,3.4,3.5,3.4
121.367823,31.132348,24,3.4,3.4,3.4,3.4
121.372767999999,31.111234,27,3.4,3.5,3.6,3.6
121.376514,31.091989,17,3.4,3.4,3.4,3.4
121.386277,31.112184,22,3.3,3.4,3.4,3.3
121.385245999999,31.0888649999999,18,3.3,3.4,3.4,3.4
121.378763,31.112689,5,3.3,3.7,3.6,3.6
121.367459999999,31.120476,15,3.3,3.2,3.2,3.2
121.374267,31.113764,49,3.3,3.7,3.7,3.5
121.367368999999,31.1209969999999,20,3.4,3.1,3.2,3.2
121.374093,31.10832,15,3.3,3.3,3.3,3.3
121.382829,31.109105,31,4,3.8,3.9,3.7
121.380545999999,31.113202,39,4.4,4.3,4.3,4.3
121.373756999999,31.110029,35,3.8,3.6,3.6,3.6
121.383982,31.126113,18,3.9,4,3.9,4
121.374269999999,31.109438,24,3.9,3.9,4,3.8
121.359146999999,31.133044,40,3.6,3.7,3.7,3.7
121.372381,31.111286,22,3.7,3.7,3.8,3.7
121.381726,31.111383,19,3.7,3.6,3.7,3.7
121.364846,31.108332,45,3.4,3.5,3.5,3.5
121.372963999999,31.11099,31,4.1,4.1,4.2,4.1
121.383071999999,31.109618,19,4,4,4.1,4
121.374025,31.109452,31,4.1,4.1,4.2,4.2
121.374308999999,31.109127,31,3.8,3.8,3.8,3.9
121.372626999999,31.0994889999999,19,3.7,3.7,3.6,3.7
121.387511,31.1034429999999,18,3.6,3.6,3.6,3.6
121.360585999999,31.124845,22,3.6,3.6,3.6,3.5
121.367729999999,31.131865,12,3.7,3.7,3.6,3.7
121.357805999999,31.124562,14,3.6,3.6,3.6,3.6
121.37623,31.091563,17,3.5,3.5,3.5,3.6
121.382096,31.111075,12,3.6,3.7,3.6,3.6
121.382065999999,31.1103379999999,15,3.6,3.5,3.5,3.6
121.367930999999,31.1125149999999,29,3.6,3.6,3.7,3.7
121.364242,31.108187,48,3.6,3.6,3.6,3.6
121.372568999999,31.1081059999999,25,3.6,3.6,3.5,3.6
121.372381,31.111086,22,3.7,3.7,3.8,3.6
121.363816999999,31.107903,17,3.9,3.9,3.5,3.7
121.378208999999,31.1122249999999,18,3.7,3.7,3.7,3.7
121.376574,31.0920619999999,12,3.8,3.7,3.7,3.7
121.385993999999,31.109362,21,3.6,3.6,3.6,3.7
121.359181,31.114992,29,3.6,3.6,3.4,3.5
121.361804,31.1093389999999,5,3.6,3.6,3.6,3.5
121.364266,31.1081509999999,45,3.6,3.6,3.6,3.6
121.38804,31.102732,7,3.6,3.5,3.6,3.6
121.374441,31.1091979999999,30,3.5,3.6,3.6,3.6
121.383171,31.109759,11,3.5,3.7,3.7,3.6
121.365094999999,31.121075,14,3.5,3.5,3.5,3.5
121.378159999999,31.110817,17,3.5,3.5,3.5,3.5
121.374046,31.109669,32,3.9,3.9,4.1,4
121.377948,31.110645,16,3.6,3.6,3.6,3.6
121.380818,31.093723,16,3.6,3.6,3.6,3.6
121.396859,31.107779,135,3.4,3.7,3.7,3.7
121.367796999999,31.1102929999999,22,3.4,3.6,3.5,3.5
121.376486999999,31.117681,11,3.1,3.3,3.3,3.4
121.350684999999,31.1535569999999,14,4.5,4.5,4.3,4.5
121.350835,31.159437,34,4.2,4.2,4.2,4.2
121.342339999999,31.160277,173,4.5,4.5,4.5,4.5
121.341161999999,31.157724,27,3.9,3.9,3.7,3.7
121.350561999999,31.166201,35,3.7,3.7,3.6,3.7
121.34317,31.165924,18,3.9,4,4.1,4
121.350679999999,31.160271,31,4.1,4.2,4.4,4.2
121.345363,31.1563909999999,32,3.8,3.8,3.9,3.8
121.35669,31.144017,36,3.6,3.7,3.7,3.6
121.346763999999,31.173796,46,3.7,3.8,3.7,3.6
121.358519999999,31.15182,30,3.6,3.7,3.7,3.7
121.346661999999,31.1596289999999,8,3.6,3.5,3.5,3.5
121.346464999999,31.1572439999999,24,4,4.1,4,3.8
121.350235999999,31.153587,17,4.1,4.2,3.7,3.9
121.345472,31.155551,28,4.4,4.4,4.4,4.4
121.35042,31.153762,2,3.7,3.1,2.9,2.9
121.345933,31.158387,37,4,3.9,3.9,3.8
121.350076999999,31.15399,7,4.1,4.2,3.9,4
121.345506,31.1564349999999,26,4.2,4.2,4.3,4.2
121.350095999999,31.153838,15,4.2,3.9,3.4,3.4
121.359729,31.133996,27,4,4.2,4.2,4
121.332873,31.151779,35,4.5,4.5,4.4,4.5
121.342523,31.15868,35,4.1,3.9,3.9,3.8
121.349689999999,31.1544169999999,31,3.9,3.8,3.3,3.4
121.345984999999,31.155914,23,3.9,3.9,3.8,3.8
121.35584,31.1445359999999,39,3.9,3.9,4,3.9
121.345746,31.1563249999999,49,4.1,4.3,4.2,4.2
121.332472999999,31.152125,23,3.7,3.8,3.8,3.8
121.344655,31.1724859999999,35,3.8,3.8,3.6,3.6
121.348794999999,31.1519489999999,6,4.4,4.5,3.9,4.3
121.359359999999,31.133493,26,4.2,4.3,4.1,4.2
121.337481999999,31.166334,31,4.2,4.3,4.4,4.4
121.350650999999,31.153393,20,4.4,4.3,4.1,4.3
121.345044,31.157989,31,4.1,4.2,4.1,4.2
121.363789999999,31.14178,36,4,3.8,3.8,3.8
121.337693999999,31.1664759999999,27,3.9,3.9,3.9,3.9
121.349958,31.1611359999999,46,3.7,3.9,3.9,3.9
121.349718999999,31.161332,31,4,4.1,3.9,4.1
121.358333999999,31.136555,26,3.5,3.7,3.8,3.6
121.350161,31.153862,15,4.1,4.1,3.9,3.9
121.333361999999,31.152598,43,4.5,4.5,4.4,4.4
121.341926999999,31.1595039999999,37,4,3.9,4,3.8
121.345782,31.155801,21,3.6,3.6,3.7,3.7
121.350185999999,31.1610739999999,22,4.5,4.5,4.3,4.5
121.350684,31.16058,202,4.8,4.8,4.7,4.8
121.350679999999,31.1754819999999,18,3.8,3.8,3.6,3.6
121.345871,31.1587679999999,20,3.6,3.8,3.8,3.6
121.348684,31.1610809999999,41,4,4.1,3.9,4.1
121.346773999999,31.159572,36,3.2,3.3,3.3,3.4
121.336887,31.166139,29,4.1,4.1,4.1,4.2
121.333253999999,31.1534699999999,33,3.6,3.8,3.7,3.7
121.358633999999,31.133305,29,4,4.2,4.2,4.2
121.345551999999,31.156621,45,4.1,4.1,4.2,4.1
121.353369,31.1510129999999,19,3.6,3.6,3.6,3.6
121.345252,31.156593,22,3.8,3.9,3.9,3.9
121.345087,31.156486,22,4.1,4.2,4.2,4
121.350364999999,31.1660609999999,34,4.3,4.4,4.4,4.4
121.342419,31.165533,31,3.9,3.9,4,3.9
121.338966999999,31.160581,25,4,3.9,3.7,3.8
121.356162999999,31.14458,42,3.1,3.3,3.3,3.3
121.350452,31.153503,28,3.7,3.7,3.7,3.7
121.350239,31.153996,30,3.3,3.5,3.5,3.5
121.346304,31.1564979999999,40,3.9,4.1,3.8,3.8
121.350376999999,31.16114,35,4,4.1,4.1,4.1
121.345174,31.1580419999999,28,3.9,4,4.1,4
121.351122,31.1610599999999,28,3.9,3.8,3.8,3.8
121.359307999999,31.132952,21,3.5,3.8,3.7,3.7
121.359369999999,31.1335279999999,18,4,4.1,4.1,4.2
121.336091999999,31.166273,30,4,4.1,4.1,4.2
121.359459,31.1326919999999,43,4,4.1,4,4.1
121.330369,31.1570919999999,25,3.5,3.7,3.7,3.6
121.345023999999,31.1565149999999,32,3.9,4,4,4.1
121.33315,31.1518769999999,19,3.6,3.6,3.6,3.6
121.333500999999,31.152678,41,3.8,3.9,3.8,3.8
121.345746,31.1565149999999,38,3.7,3.8,3.9,3.8
121.345168,31.1580419999999,98,4,4.3,4.1,4.2
121.345146999999,31.1580249999999,14,4,4,3.8,4.1
121.336288999999,31.1661499999999,35,4.1,4,4.2,4.3
121.345226999999,31.1564249999999,38,4,4.1,4,4.1
121.345336,31.156334,41,4,3.9,3.9,3.8
121.350547,31.153369,25,4.1,3.7,3.1,3.2
121.350069,31.153901,15,4.2,4,3.6,3.6
121.350365999999,31.165436,32,3.2,3.5,3.4,3.3
121.345879999999,31.158238,26,3.9,3.9,3.9,4
121.336286,31.166487,30,3.7,3.7,3.7,3.8
121.350695,31.1608799999999,195,4.6,4.6,4.7,4.7
121.345225999999,31.157817,23,3.6,3.7,3.6,3.7
121.359172,31.132815,31,4.2,4.1,4.2,4.2
121.359168999999,31.132814,34,3.7,3.8,3.9,3.9
121.348894,31.1614809999999,37,4.1,4.1,4.3,4.2
121.352266,31.1473799999999,29,3.8,3.8,3.7,3.9
121.350375,31.1660639999999,28,3.6,3.6,3.8,3.8
121.351286,31.1543199999999,114,4.1,4.1,3.8,4.1
121.346896,31.173858,9,3.7,3.7,3.5,3.6
121.346798,31.17352,19,3.7,3.6,3.4,3.5
121.359014999999,31.1332139999999,37,4.1,4.2,4.1,4.1
121.331993999999,31.15166,35,3.3,3.5,3.5,3.5
121.359172,31.132815,35,3.9,4,3.9,3.9
121.342083,31.15913,31,3.8,4.2,3.9,3.8
121.349849,31.161137,35,4.2,4.2,4.3,4.3
121.350167999999,31.161565,27,3.5,3.6,3.7,3.7
121.350393999999,31.169183,22,3.7,3.7,3.7,3.7
121.344496,31.1482579999999,47,3.8,3.8,3.8,3.8
121.345410999999,31.157999,26,3.9,4.1,4,4.1
121.349659,31.15446,18,3.7,3.8,3.7,3.8
121.361232,31.1507469999999,23,3.9,3.9,3.9,3.8
121.350086,31.161034,49,4.2,4.2,4.4,4.5
121.336224,31.166246,26,3.6,3.6,3.7,3.6
121.350391,31.165427,29,4.3,4.3,4.3,4.3
121.344598,31.158148,22,4.2,4.1,4.2,4.1
121.350506999999,31.153428,21,3.5,3.5,3.5,3.5
121.350307,31.160837,34,4.2,4.2,4.1,4.1
121.358752999999,31.133496,34,4,4.1,4.2,4.3
121.344206999999,31.172198,21,3.7,3.7,3.7,3.6
121.336287999999,31.166149,31,3.9,4,4.1,4.1
121.345557999999,31.158605,14,3.6,3.7,3.7,3.7
121.359459,31.132912,20,3.8,3.8,3.7,3.8
121.341736999999,31.156764,19,3.7,3.7,3.7,3.7
121.351322999999,31.1610419999999,16,3.6,3.6,3.6,3.6
121.359063,31.133056,29,3.6,3.8,3.8,3.8
121.350104999999,31.161203,37,3.8,3.9,3.9,3.9
121.356984999999,31.152708,40,3.6,3.6,3.5,3.6
121.359402,31.133105,24,3.8,3.9,3.9,4
121.353596999999,31.158508,22,3.6,3.6,3.5,3.5
121.333552999999,31.1536389999999,35,3.6,3.7,3.7,3.7
121.350311,31.16071,20,4,4,3.9,4
121.349866,31.160674,29,3.7,3.7,3.4,3.8
121.342001999999,31.146854,70,3.7,3.7,3.7,3.7
121.345352,31.1580499999999,25,4,4,4.1,4
121.350521999999,31.16038,23,3.7,3.8,3.7,3.6
121.341545999999,31.156396,21,3.7,3.7,3.7,3.7
121.358823,31.132756,26,3.7,3.9,4,3.9
121.34192,31.156147,27,3.7,3.6,3.6,3.7
121.348713,31.16104,36,3.6,3.6,3.6,3.7
121.350551999999,31.16045,30,3.4,3.5,3.5,3.5
121.349568,31.1546039999999,4,3.6,3.4,3.2,3.2
121.34578,31.160899,20,3.1,3.3,3.3,3.3
121.357984,31.132767,24,3.7,3.7,3.7,3.7
121.345466,31.156695,67,4.2,4.2,4.5,4.4
121.346,31.156129,39,3.7,3.6,3.7,3.7
121.349131999999,31.1610009999999,25,3.6,3.6,3.6,3.7
121.344601999999,31.15775,30,3.7,3.7,3.7,3.7
121.346794,31.157492,26,4.1,4.1,4.2,4.1
121.332199,31.151627,21,3.7,3.6,3.6,3.6
121.332119,31.151345,24,3.9,3.9,3.8,3.9
121.356853999999,31.144151,57,3.6,3.6,3.6,3.7
121.337355,31.166498,48,3.9,3.9,4,3.7
121.346928,31.1595359999999,12,3.6,3.4,3,3.1
121.342742,31.156485,23,3.8,3.8,3.7,3.8
121.350337999999,31.15361,30,3.6,3.7,3.6,3.7
121.359393999999,31.132987,54,3.9,4,4.2,4.1
121.350105999999,31.1606239999999,25,3.6,3.7,3.8,3.7
121.345753,31.1564489999999,36,3.6,3.7,3.8,3.8
121.350213999999,31.177465,15,3.6,3.7,3.4,3.6
121.342668,31.1584749999999,28,3.5,3.7,3.8,3.5
121.336314999999,31.16469,43,3.6,3.5,3.5,3.5
121.350770999999,31.175183,86,3.7,3.7,3.6,3.7
121.350502,31.153633,31,3.5,3.5,3.5,3.5
121.350264999999,31.153946,19,3.6,3.5,3.3,3.4
121.359014999999,31.1332139999999,66,3.9,3.9,4.3,4.2
121.343265,31.1574029999999,44,4.1,3.9,4.1,3.9
121.342212,31.158691,24,3.6,3.6,3.6,3.6
121.333637999999,31.153514,15,3.6,3.6,3.6,3.6
121.341114,31.161069,30,3.6,3.3,3.1,3.2
121.345090999999,31.15649,13,3.8,3.8,3.8,3.8
121.350803999999,31.153955,16,3.7,3.9,3.7,3.8
121.358427,31.133272,22,4,3.9,4,4
121.350565,31.160953,26,3.6,3.5,3.6,3.6
121.333601,31.153047,24,3.7,3.7,3.7,3.7
121.359607999999,31.1327159999999,12,4.1,4.2,4.2,4.1
121.350916999999,31.153701,6,3.4,3.3,3.2,3.3
121.351234,31.154415,85,3.7,3.6,3.7,3.7
121.34488,31.1601369999999,20,3.7,3.7,3.7,3.7
121.333248999999,31.152235,47,3.3,3.5,3.5,3.5
121.345905,31.155815,25,3.6,3.6,3.6,3.5
121.358247,31.13337,41,3.6,3.6,3.6,3.7
121.350285999999,31.153545,32,3.5,3.2,3,3.2
121.350725999999,31.1542929999999,27,3.7,3.7,3.7,3.6
121.358558,31.137659,37,3.5,3.5,3.5,3.5
121.344176,31.1600119999999,26,3.3,3.4,3.4,3.3
121.357051999999,31.14384,53,3.7,3.7,3.4,3.6
121.342003,31.15941,19,3.5,3.7,3.7,3.7
121.351067,31.1382149999999,20,3.7,3.7,3.7,3.7
121.333282999999,31.1518659999999,30,3.8,3.7,3.7,3.8
121.351451999999,31.154533,19,3.6,3.6,3.6,3.7
121.352446,31.17192,29,3.7,3.7,3.6,3.7
121.342230999999,31.1644359999999,23,3.8,3.8,3.7,3.7
121.335948,31.166739,157,3.7,3.7,3.7,3.7
121.350278,31.1541789999999,25,3.7,3.7,3.6,3.6
121.336033999999,31.164796,53,3.7,3.7,3.7,3.7
121.332258999999,31.152574,29,3.7,3.7,3.7,3.8
121.344706,31.157823,36,3.5,3.6,3.7,3.7
121.334531999999,31.166982,44,3.7,3.7,3.6,3.7
121.349808999999,31.1701939999999,20,3.7,3.7,3.7,3.7
121.365239,31.1602609999999,17,3.5,3.5,3.5,3.5
121.341639999999,31.156278,24,3.5,3.6,3.5,3.6
121.33795,31.1661019999999,18,3.6,3.7,3.7,3.7
121.332307999999,31.152424,15,3.6,3.7,3.6,3.6
121.345494,31.1582919999999,15,4,4.1,4,4
121.364873,31.160316,45,3.6,3.7,3.7,3.6
121.334519999999,31.167157,26,3.7,3.7,3.7,3.7
121.345881,31.15612,18,3.7,3.7,3.7,3.7
121.353299,31.1424659999999,83,3.6,3.6,3.5,3.5
121.345928999999,31.158137,5,3.7,3.6,3.5,3.6
121.350943,31.153956,18,3.7,3.6,3.6,3.6
121.345789999999,31.1561489999999,28,3.6,3.6,3.6,3.6
121.340249999999,31.1428179999999,17,3.6,3.6,3.6,3.6
121.350367,31.1537879999999,17,3.7,3.7,3.7,3.7
121.353601999999,31.1577559999999,15,3.6,3.6,3.6,3.6
121.351815,31.147839,17,3.6,3.6,3.6,3.6
121.350202999999,31.153664,10,3.7,3.6,3.5,3.7
121.353735999999,31.1583159999999,18,3.6,3.6,3.6,3.6
121.333623,31.153509,26,3.6,3.6,3.6,3.6
121.359251999999,31.144749,14,3.6,3.7,3.6,3.7
121.350564,31.1535459999999,13,3.6,3.6,3.6,3.6
121.350532999999,31.153585,55,3.6,3.6,3.6,3.6
121.351804999999,31.152248,9,3.6,3.5,3.4,3.5
121.346654999999,31.159572,16,3.6,3.5,3.5,3.6
121.334222999999,31.1652239999999,13,3.6,3.7,3.6,3.6
121.344723999999,31.16006,22,3.6,3.6,3.4,3.6
121.36562,31.160253,19,3.6,3.6,3.5,3.6
121.350317,31.1535739999999,20,3.6,3.5,3.5,3.5
121.350572,31.1534839999999,11,3.5,3.2,2.9,2.9
121.344001,31.172622,18,3.5,3.5,3.5,3.5
121.345084,31.157841,32,3.5,3.5,3.6,3.6
121.353679999999,31.158386,23,3.5,3.5,3.5,3.5
121.353229999999,31.1580499999999,5,3.5,3.4,3.2,3.3
121.344617,31.160422,14,3.5,3.5,3.4,3.5
121.347021999999,31.165008,19,3.5,3.5,3.7,3.6
121.347449999999,31.152555,17,3.5,3.6,3.5,3.5
121.349554999999,31.156395,20,3.5,3.5,3.3,3.3
121.350091,31.153993,24,3.5,3.8,3.9,3.9
121.347403,31.1491359999999,17,3.5,3.6,3.4,3.5
121.349932999999,31.154553,13,3.5,3.6,3.6,3.5
121.350029,31.1540539999999,10,3.5,3.4,3.4,3.5
121.344645999999,31.148378,24,3.5,3.5,3.5,3.5
121.345686999999,31.156096,28,3.5,3.6,3.5,3.5
121.342871,31.147323,18,3.5,3.4,3.4,3.4
121.347434,31.152556,20,3.5,3.5,3.5,3.5
121.345291,31.160688,16,3.5,3.4,3.5,3.5
121.353679,31.158389,17,3.9,3.8,3.9,3.8
121.336417999999,31.166499,22,3.7,3.6,3.7,3.6
121.364253,31.142063,13,3.5,3.4,3.4,3.4
121.345501999999,31.1607179999999,23,3.5,3.5,3.4,3.4
121.346,31.155949,28,3.4,3.4,3.5,3.4
121.351268,31.1603059999999,31,3.1,3.3,3.3,3.3
121.364288,31.159761,15,3.1,3.3,3.3,3.3
121.351202,31.153116,16,3.5,3.5,3.5,3.5
121.345195,31.1610219999999,16,3.4,3.5,3.4,3.5
121.336287999999,31.166149,43,3.4,3.4,3.5,3.5
121.350081,31.153893,34,3.4,3.4,3.2,3.2
121.357467999999,31.1368259999999,22,3.4,3.4,3.4,3.4
121.341424,31.156679,11,3.4,3.4,3.4,3.4
121.342142999999,31.156671,45,3.3,3.3,3.3,3.4
121.347517999999,31.1563179999999,18,3.3,3.4,3.4,3.3
121.34572,31.1559789999999,21,3.2,3.3,3.5,3.4
121.350336999999,31.1529069999999,25,3.3,3.5,3.5,3.5
121.359099,31.133392,37,4.4,4.3,4.3,4.3
121.350047,31.160456,28,4.1,4.1,4.1,4
121.351271999999,31.154483,90,3.7,3.7,3.6,3.6
121.34514,31.1580459999999,27,3.9,3.9,4.1,4
121.35853,31.133322,30,3.9,4.1,4.1,3.9
121.349202,31.1561619999999,24,3.7,3.8,3.8,3.7
121.355502,31.136761,13,3.7,3.8,3.7,3.8
121.345704999999,31.1584819999999,27,3.7,3.8,3.8,3.7
121.342641999999,31.1578589999999,20,3.5,3.5,3.5,3.5
121.350403999999,31.1608419999999,25,3.5,3.7,3.8,3.8
121.344471999999,31.1727929999999,28,3.4,3.3,3.4,3.3
121.345217,31.156815,44,4.7,4.7,4.7,4.8
121.333909,31.1528129999999,22,4,3.9,3.8,3.9
121.345592999999,31.1563969999999,21,4.3,4.2,4.2,4.3
121.344427999999,31.165782,58,4.2,4.1,4.1,4.1
121.350353999999,31.161092,27,3.9,3.9,3.9,3.9
121.351462999999,31.154264,70,3.8,3.7,3.7,3.8
121.356173999999,31.1445909999999,121,3.7,3.7,3.8,3.8
121.342089999999,31.16432,22,3.7,3.7,3.6,3.6
121.332425999999,31.166456,42,3.6,3.6,3.6,3.6
121.342735,31.158359,24,3.6,3.7,3.7,3.5
121.331958,31.153293,23,3.5,3.5,3.5,3.6
121.340722999999,31.1580319999999,24,3.8,3.8,3.6,3.7
121.353267,31.158027,3,3.5,3.5,3.5,3.4
121.332222999999,31.1534389999999,18,3.8,3.8,3.7,3.8
121.350714999999,31.1534629999999,16,3.5,3.6,3.5,3.6
121.345527,31.156841,16,3.9,4,3.8,3.9
121.35832,31.13812,31,3.5,3.5,3.5,3.5
121.350703999999,31.15435,46,3.6,3.6,3.5,3.7
121.35934,31.133199,37,3.7,3.9,3.8,3.8
121.344611,31.160038,6,3.6,3.6,3.5,3.6
121.347533999999,31.155394,29,3.9,3.9,4,4.1
121.345129999999,31.1566079999999,75,3.9,3.8,3.8,3.9
121.333731999999,31.152846,32,3.8,3.7,3.7,3.7
121.348551,31.1519119999999,4,3.7,3.7,3.6,3.7
121.357699999999,31.1356329999999,27,3.7,3.7,3.6,3.6
121.343255999999,31.17188,23,3.6,3.6,3.6,3.6
121.350549,31.1566249999999,21,3.6,3.6,3.5,3.6
121.344486,31.160189,17,3.7,3.7,3.7,3.7
121.344915999999,31.1578039999999,17,3.6,3.6,3.6,3.6
121.349006,31.128108,26,3.6,3.6,3.6,3.6
121.332282,31.1538469999999,31,3.6,3.6,3.6,3.6
121.350371999999,31.166049,30,3.6,3.6,3.6,3.6
121.34675,31.157588,11,3.6,3.6,3.6,3.6
121.332212999999,31.1534389999999,23,3.6,3.6,3.6,3.6
121.349288999999,31.1278219999999,23,3.6,3.6,3.6,3.6
121.350482,31.15415,19,3.5,3.5,3.5,3.5
121.359198,31.133277,31,3.5,3.5,3.6,3.6
121.356696999999,31.143998,46,3.5,3.6,3.3,3.5
121.342663,31.156431,17,3.5,3.5,3.4,3.6
121.333948,31.164909,26,3.7,3.7,3.7,3.7
121.341964,31.146856,19,3.8,3.7,3.6,3.6
121.332583999999,31.166571,25,3.7,3.7,3.7,3.6
121.350128999999,31.1609799999999,22,3.7,3.7,3.7,3.6
121.333326,31.1535009999999,58,3.7,3.6,3.7,3.7
121.343615,31.1718259999999,20,3.5,3.5,3.5,3.5
121.359119,31.145226,8,3.4,3.4,3.5,3.4
121.346174,31.157252,43,3.3,3.4,3.5,3.3
121.342783999999,31.157699,25,3.4,3.3,3.4,3.4
121.368317,31.134181,19,3.1,3.4,3.3,3.2
121.414759,31.016801,39,4.3,4.3,4.3,4.3
121.446382,31.0398679999999,39,4,4.2,4.3,4.2
121.415424999999,31.018256,26,3.8,3.8,3.9,3.7
121.403927999999,31.007866,23,3.7,3.5,3.6,3.5
121.400553,31.008841,41,3.9,4,3.9,3.8
121.39937,31.0084979999999,29,3.6,3.6,3.6,3.6
121.415521999999,31.018056,34,3.7,3.6,3.7,3.7
121.440419,31.0410919999999,24,3.8,3.8,3.9,3.8
121.439927999999,31.040841,40,4.3,4.4,4.4,4.2
121.405792,31.0150469999999,17,3.8,3.7,3.7,3.8
121.413393999999,31.0071109999999,20,3.8,3.8,3.5,3.8
121.449929999999,31.0267869999999,9,3.6,3.5,3.4,3.4
121.404363,31.006971,6,3.7,3.6,3.6,3.6
121.414968,31.004937,21,3.7,3.7,3.8,3.8
121.424549999999,31.0158309999999,16,3.4,3.4,3.4,3.4
121.366842,30.9995119999999,29,3.7,3.7,3.7,3.7
121.446226999999,31.039809,31,3.7,3.7,3.7,3.7
121.415159,31.031134,39,3.6,3.6,3.6,3.6
121.451494999999,31.043018,45,4.1,4,4.1,3.9
121.400035,31.008243,26,4,4.1,4.2,4
121.378693999999,30.9999949999999,19,3.6,3.6,3.5,3.6
121.388616999999,31.028195,20,3.4,3.5,3.4,3.5
121.403253,31.0122679999999,17,3.5,3.5,3.5,3.5
121.411004,31.028261,33,3.9,3.9,4,4
121.41141,31.017603,33,3.7,3.7,3.7,3.7
121.424201999999,31.016593,21,3.7,3.7,3.5,3.5
121.386050999999,31.027639,27,3.7,3.7,3.7,3.7
121.419365999999,31.0068519999999,11,3.6,3.7,3.6,3.6
121.404450999999,31.0063999999999,29,3.7,3.7,3.7,3.6
121.380533999999,31.0262339999999,28,4.2,4.2,4.2,4.2
121.446404999999,31.043615,5,3.8,3.8,3.8,3.8
121.440476,31.03969,33,3.7,3.8,3.9,3.9
121.391239999999,31.013825,33,3.8,3.8,3.8,3.7
121.405786,31.01631,24,3.8,3.8,3.7,3.8
121.41535,31.017292,22,4.3,4.3,4.3,4.2
121.40411,31.0084279999999,27,3.5,3.6,3.6,3.5
121.420303,31.003411,45,3.7,3.8,3.8,3.7
121.410387999999,31.027895,23,4,4.1,4.1,4
121.392481,31.014206,108,3.6,3.6,3.6,3.5
121.419500999999,31.0075569999999,35,4.4,4.3,4.6,4.3
121.383882999999,31.0280799999999,26,4.1,4.1,4.1,4.2
121.415017,31.001836,13,3.3,3.3,3.4,3.3
121.415057,31.005685,47,4.2,3.9,3.8,3.8
121.415364999999,31.017007,39,4.3,4,4,3.9
121.410309999999,31.0281239999999,32,4.2,4.2,4.2,4.2
121.4055,31.013565,25,4.1,4,4.2,4.1
121.439806,31.0405909999999,28,3.8,3.8,3.8,3.7
121.411112,31.028026,31,3.8,3.9,3.9,3.8
121.400289,31.008429,85,4.3,4.3,4.5,4.5
121.415569,31.004946,25,3.7,3.5,3.4,3.1
121.399495,31.0086629999999,29,3.8,3.8,4,4
121.399777999999,31.008896,39,3.9,4.1,4.1,4
121.418831999999,31.008108,23,4,3.9,3.9,3.8
121.400274999999,31.008429,25,4.1,4.1,4.1,4
121.446174999999,31.0399299999999,37,4,4,4.2,4
121.417355999999,31.0026149999999,73,3.6,3.7,3.5,3.6
121.410217,31.028112,51,4.1,4.2,3.9,4
121.381890999999,31.026589,55,3.7,3.8,3.8,3.7
121.440450999999,31.040824,47,3.6,3.5,3.7,3.6
121.400332,31.00854,37,3.8,3.9,4.1,3.9
121.415419,31.0184859999999,21,3.8,3.8,3.9,3.8
121.410906999999,31.0282039999999,28,3.5,3.7,3.7,3.6
121.414941999999,31.017154,27,4.4,4.3,4.3,4.3
121.460374,31.022876,28,3.6,3.7,3.7,3.7
121.404917999999,31.0168709999999,23,3.6,3.6,3.5,3.6
121.447,31.039632,43,4.2,4.2,4.2,4.2
121.392484999999,31.01425,22,3.8,3.8,3.7,3.7
121.392474,31.01425,29,3.8,3.8,3.6,3.8
121.384478,31.007466,16,3.5,3.4,3.5,3.4
121.407129999999,31.0115559999999,16,3.8,3.8,3.8,3.8
121.410905,31.028292,24,3.8,3.9,3.9,3.9
121.409993999999,31.0147869999999,15,3.7,3.7,3.8,3.8
121.424707999999,31.015599,49,3.9,3.9,3.6,3.8
121.416287999999,31.001878,100,4.1,4.1,3.9,4
121.421273999999,31.0043919999999,37,4.2,4.2,4.4,4.4
121.410314999999,31.0279649999999,36,3.8,4,3.8,3.8
121.440704999999,31.040101,21,3.7,3.7,3.6,3.6
121.413109,31.0086559999999,30,4.2,4.3,4.3,4.2
121.400647,31.008825,28,3.7,3.7,3.8,3.8
121.426599999999,31.013836,25,4.1,4,4.2,4.2
121.370428,30.997968,26,3.6,3.6,3.4,3.5
121.411165999999,31.027794,20,3.6,3.8,3.8,3.8
121.411422999999,31.006311,20,4,3.9,3.7,4
121.406059999999,31.0156339999999,52,3.4,3.6,3.4,3.5
121.439672,31.04045,34,3.9,3.8,3.9,3.8
121.382300999999,31.027199,115,4.2,4.2,4.2,4.2
121.446431,31.0401619999999,31,3.7,3.7,3.8,3.8
121.382087999999,31.0273259999999,14,3.7,3.7,3.8,3.8
121.411035999999,31.0277929999999,11,3.5,3.6,3.5,3.6
121.415503,31.016845,32,3.8,3.9,3.8,3.7
121.44705,31.039418,23,4.1,4.2,4.2,4.1
121.401657999999,31.007406,22,3.6,3.6,3.6,3.6
121.399776,31.008734,34,4.3,4.2,4.3,4.2
121.40372,31.02004,147,4.1,4.1,4,4
121.399246,31.008146,46,4.6,4.3,4.5,4.3
